created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2019-11-07 02:36:37 IST,82,29.93,0.04,4.15,,,,
2019-11-07 02:37:00 IST,83,29.93,0.04,4.12,,,,
2019-11-07 02:37:23 IST,84,29.93,0.04,4.12,,,,
2019-11-07 02:45:21 IST,85,28.42,0.05,3.57,,,,
2019-11-07 02:45:44 IST,86,29.93,0.05,3.81,,,,
2019-11-07 02:46:06 IST,87,29.93,0.05,3.81,,,,
2019-11-07 02:46:29 IST,88,29.93,0.05,3.78,,,,
2019-11-07 02:47:00 IST,89,28.09,0.05,3.72,,,,
2019-11-07 02:47:22 IST,90,29.76,0.05,3.59,,,,
2019-11-07 02:47:45 IST,91,29.76,0.05,3.81,,,,
2019-11-07 02:48:07 IST,92,30.10,0.05,3.78,,,,
2019-11-07 02:48:30 IST,93,29.76,0.05,3.75,,,,
2019-11-07 02:48:53 IST,94,30.10,0.05,3.75,,,,
2019-11-07 02:49:16 IST,95,29.93,0.05,3.75,,,,
2019-11-07 02:49:38 IST,96,29.93,0.05,3.78,,,,
2019-11-07 02:50:41 IST,97,29.93,0.05,3.64,,,,
2019-11-07 02:51:03 IST,98,29.93,0.05,3.78,,,,
2019-11-07 02:51:26 IST,99,29.93,0.05,3.75,,,,
2019-11-07 02:51:48 IST,100,29.76,0.05,3.75,,,,
2019-11-07 02:52:11 IST,101,29.93,0.05,3.78,,,,
2019-11-07 02:52:34 IST,102,29.93,0.05,3.72,,,,
2019-11-07 02:52:56 IST,103,29.93,0.05,3.75,,,,
2019-11-07 02:53:24 IST,104,29.93,0.05,3.75,,,,
2019-11-07 02:53:46 IST,105,29.93,0.05,3.72,,,,
2019-11-07 02:54:09 IST,106,29.93,0.05,3.72,,,,
2019-11-07 02:54:32 IST,107,29.76,0.06,3.70,,,,
2019-11-07 02:54:54 IST,108,29.93,0.06,3.70,,,,
2019-11-07 02:55:23 IST,109,29.76,0.06,3.64,,,,
2019-11-07 02:55:45 IST,110,30.10,0.06,3.72,,,,
2019-11-07 02:56:08 IST,111,30.10,0.06,3.70,,,,
2019-11-07 02:56:32 IST,112,29.93,0.06,3.70,,,,
2019-11-07 02:56:55 IST,113,29.93,0.06,3.70,,,,
2019-11-07 02:57:23 IST,114,29.93,0.05,3.70,,,,
2019-11-07 02:57:46 IST,115,29.93,0.06,3.72,,,,
2019-11-07 02:58:09 IST,116,29.93,0.06,3.70,,,,
2019-11-07 02:58:31 IST,117,29.93,0.06,3.70,,,,
2019-11-07 02:58:54 IST,118,29.93,0.06,3.70,,,,
2019-11-07 02:59:25 IST,119,29.93,0.06,3.67,,,,
2019-11-07 02:59:47 IST,120,29.93,0.06,3.67,,,,
2019-11-07 03:00:10 IST,121,29.93,0.06,3.70,,,,
2019-11-07 03:00:33 IST,122,29.09,0.06,3.72,,,,
2019-11-07 03:00:55 IST,123,29.93,0.06,3.67,,,,
2019-11-07 03:01:24 IST,124,30.10,0.06,3.57,,,,
2019-11-07 03:01:47 IST,125,29.93,0.06,3.70,,,,
2019-11-07 03:02:09 IST,126,29.93,0.06,3.67,,,,
2019-11-07 03:02:32 IST,127,29.93,0.06,3.67,,,,
2019-11-07 03:02:55 IST,128,29.93,0.06,3.67,,,,
2019-11-07 03:03:23 IST,129,29.93,0.06,3.67,,,,
2019-11-07 03:03:46 IST,130,29.93,0.06,3.64,,,,
2019-11-07 03:04:08 IST,131,29.93,0.06,3.62,,,,
2019-11-07 03:04:31 IST,132,28.09,0.06,3.36,,,,
2019-11-07 03:04:54 IST,133,29.76,0.06,3.64,,,,
2019-11-07 03:05:22 IST,134,29.93,0.06,3.64,,,,
2019-11-07 03:05:45 IST,135,29.93,0.06,3.64,,,,
2019-11-07 03:06:08 IST,136,29.93,0.06,3.64,,,,
2019-11-07 03:06:30 IST,137,29.93,0.06,3.64,,,,
2019-11-07 03:06:52 IST,138,29.93,0.06,3.70,,,,
2019-11-07 03:07:18 IST,139,29.93,0.06,3.70,,,,
2019-11-07 03:07:41 IST,140,30.10,0.06,3.46,,,,
2019-11-07 03:08:03 IST,141,29.93,0.06,3.67,,,,
2019-11-07 03:08:26 IST,142,29.93,0.06,3.67,,,,
2019-11-07 03:08:49 IST,143,29.93,0.06,3.64,,,,
2019-11-07 03:09:12 IST,144,29.93,0.06,3.64,,,,
2019-11-07 03:09:34 IST,145,29.93,0.06,3.59,,,,
2019-11-07 03:09:57 IST,146,29.76,0.06,3.59,,,,
2019-11-07 03:10:19 IST,147,29.76,0.06,3.59,,,,
2019-11-07 03:10:42 IST,148,29.76,0.06,3.51,,,,
2019-11-07 03:11:05 IST,149,29.76,0.06,3.54,,,,
2019-11-07 03:11:32 IST,150,29.93,0.06,3.54,,,,
2019-11-07 03:11:54 IST,151,29.93,0.06,3.49,,,,
2019-11-07 03:12:17 IST,152,29.93,0.06,3.51,,,,
2019-11-07 03:12:40 IST,153,29.76,0.06,3.49,,,,
2019-11-07 03:13:02 IST,154,29.76,0.06,3.49,,,,
2019-11-07 03:13:29 IST,155,29.76,0.06,3.49,,,,
2019-11-07 03:13:51 IST,156,28.26,0.06,3.26,,,,
2019-11-07 03:14:14 IST,157,29.93,0.06,3.49,,,,
2019-11-07 03:14:39 IST,158,29.93,0.06,3.46,,,,
2019-11-07 03:15:02 IST,159,29.76,0.06,3.46,,,,
2019-11-07 03:15:25 IST,160,29.93,0.07,3.44,,,,
2019-11-07 03:15:53 IST,161,29.76,0.07,3.44,,,,
2019-11-07 03:16:16 IST,162,29.93,0.07,3.44,,,,
2019-11-07 03:16:38 IST,163,29.93,0.07,3.41,,,,
2019-11-07 03:17:01 IST,164,29.93,0.07,3.44,,,,
2019-11-07 03:17:23 IST,165,29.76,0.07,3.41,,,,
2019-11-07 03:17:51 IST,166,29.76,0.07,3.44,,,,
2019-11-07 03:18:14 IST,167,29.76,0.07,3.41,,,,
2019-11-07 03:18:36 IST,168,29.93,0.07,3.41,,,,
2019-11-07 03:19:04 IST,169,28.92,0.07,3.46,,,,
2019-11-07 03:19:27 IST,170,29.93,0.07,3.41,,,,
2019-11-07 03:19:50 IST,171,30.10,0.07,3.44,,,,
2019-11-07 03:20:12 IST,172,29.93,0.07,3.39,,,,
2019-11-07 03:20:35 IST,173,29.76,0.07,3.39,,,,
2019-11-07 03:21:03 IST,174,29.93,0.07,3.41,,,,
2019-11-07 03:21:26 IST,175,29.93,0.07,3.44,,,,
2019-11-07 03:21:50 IST,176,29.76,0.07,3.39,,,,
2019-11-07 03:22:12 IST,177,29.93,0.07,3.39,,,,
2019-11-07 03:22:35 IST,178,29.93,0.07,3.41,,,,
2019-11-07 03:22:57 IST,179,29.93,0.07,3.39,,,,
2019-11-07 03:23:20 IST,180,29.93,0.07,3.39,,,,
2019-11-07 03:23:43 IST,181,29.93,0.07,3.39,,,,
2019-11-07 03:24:05 IST,182,29.76,0.07,3.39,,,,
2019-11-07 03:24:28 IST,183,29.93,0.07,3.44,,,,
2019-11-07 03:24:51 IST,184,29.93,0.07,3.41,,,,
2019-11-07 03:25:19 IST,185,29.76,0.07,3.44,,,,
2019-11-07 03:25:42 IST,186,29.93,0.07,3.41,,,,
2019-11-07 03:26:05 IST,187,29.76,0.07,3.39,,,,
2019-11-07 03:26:28 IST,188,29.93,0.07,3.39,,,,
2019-11-07 03:26:50 IST,189,29.93,0.07,3.36,,,,
2019-11-07 03:27:13 IST,190,29.76,0.07,3.41,,,,
2019-11-07 03:27:36 IST,191,29.76,0.07,3.39,,,,
2019-11-07 03:27:58 IST,192,29.93,0.07,3.39,,,,
2019-11-07 03:28:21 IST,193,28.42,0.07,3.17,,,,
2019-11-07 03:28:43 IST,194,29.93,0.07,3.36,,,,
2019-11-07 03:29:06 IST,195,29.76,0.07,3.36,,,,
2019-11-07 03:29:28 IST,196,29.59,0.07,3.34,,,,
2019-11-07 03:29:51 IST,197,29.76,0.07,3.36,,,,
2019-11-07 03:30:21 IST,198,29.93,0.07,3.34,,,,
2019-11-07 03:30:43 IST,199,29.93,0.07,3.34,,,,
2019-11-07 03:31:06 IST,200,29.93,0.07,3.36,,,,
2019-11-07 03:31:28 IST,201,29.93,0.07,3.36,,,,
2019-11-07 03:31:51 IST,202,29.76,0.07,3.34,,,,
2019-11-07 03:32:16 IST,203,29.93,0.07,3.36,,,,
2019-11-07 03:32:38 IST,204,29.93,0.07,3.34,,,,
2019-11-07 03:33:01 IST,205,29.76,0.07,3.36,,,,
2019-11-07 03:33:27 IST,206,29.76,0.07,3.39,,,,
2019-11-07 03:33:50 IST,207,29.76,0.07,3.34,,,,
2019-11-07 03:34:13 IST,208,29.93,0.07,3.31,,,,
2019-11-07 03:34:36 IST,209,29.93,0.07,3.31,,,,
2019-11-07 03:34:59 IST,210,29.76,0.08,3.29,,,,
2019-11-07 03:35:29 IST,211,29.42,0.08,3.05,,,,
2019-11-07 03:35:51 IST,212,29.76,0.08,3.29,,,,
2019-11-07 03:36:14 IST,213,28.92,0.08,3.26,,,,
2019-11-07 03:36:36 IST,214,29.76,0.08,3.29,,,,
2019-11-07 03:37:01 IST,215,29.59,0.08,3.24,,,,
2019-11-07 03:37:30 IST,216,29.76,0.08,3.24,,,,
2019-11-07 03:37:52 IST,217,29.76,0.08,3.24,,,,
2019-11-07 03:38:15 IST,218,29.76,0.08,3.24,,,,
2019-11-07 03:38:38 IST,219,29.59,0.08,3.24,,,,
2019-11-07 03:39:00 IST,220,29.76,0.08,3.22,,,,
2019-11-07 03:39:23 IST,221,29.76,0.08,3.24,,,,
2019-11-07 03:39:46 IST,222,29.76,0.08,3.22,,,,
2019-11-07 03:40:08 IST,223,29.93,0.08,3.24,,,,
2019-11-07 03:40:36 IST,224,30.79,0.08,3.36,,,,
2019-11-07 03:40:59 IST,225,29.76,0.08,3.24,,,,
2019-11-07 03:41:21 IST,226,29.59,0.08,3.19,,,,
2019-11-07 03:41:44 IST,227,29.59,0.08,3.19,,,,
2019-11-07 03:42:07 IST,228,29.59,0.08,3.19,,,,
2019-11-07 03:42:32 IST,229,29.59,0.09,3.17,,,,
2019-11-07 03:42:54 IST,230,29.59,0.09,3.19,,,,
2019-11-07 03:43:17 IST,231,29.42,0.09,3.17,,,,
2019-11-07 03:43:39 IST,232,29.59,0.09,3.19,,,,
2019-11-07 03:44:02 IST,233,29.59,0.09,3.19,,,,
2019-11-07 03:44:24 IST,234,29.59,0.09,3.17,,,,
2019-11-07 03:44:47 IST,235,29.76,0.09,3.19,,,,
2019-11-07 03:45:09 IST,236,29.76,0.09,3.17,,,,
2019-11-07 03:45:32 IST,237,29.76,0.09,3.17,,,,
2019-11-07 03:45:54 IST,238,29.59,0.09,3.17,,,,
2019-11-07 03:46:17 IST,239,29.76,0.09,3.19,,,,
2019-11-07 03:46:40 IST,240,29.59,0.09,3.17,,,,
2019-11-07 03:47:02 IST,241,29.59,0.09,3.17,,,,
2019-11-07 03:47:25 IST,242,29.59,0.09,3.17,,,,
2019-11-07 03:47:49 IST,243,28.92,0.09,3.19,,,,
2019-11-07 03:48:11 IST,244,29.59,0.09,3.17,,,,
2019-11-07 03:48:34 IST,245,29.76,0.09,3.17,,,,
2019-11-07 03:49:00 IST,246,29.76,0.09,3.14,,,,
2019-11-07 11:22:55 IST,247,28.09,0.09,2.98,,,,
2019-11-07 11:23:19 IST,248,29.25,0.14,3.07,,,,
2019-11-07 11:23:43 IST,249,29.25,0.14,3.05,,,,
2019-11-07 11:24:06 IST,250,29.42,0.14,3.10,,,,
2019-11-07 11:24:29 IST,251,29.42,0.14,3.07,,,,
2019-11-07 11:24:51 IST,252,29.42,0.14,3.07,,,,
2019-11-07 11:25:14 IST,253,27.93,0.14,3.07,,,,
2019-11-07 11:25:36 IST,254,29.25,0.14,3.07,,,,
2019-11-07 11:25:59 IST,255,29.42,0.14,2.92,,,,
2019-11-07 11:26:21 IST,256,29.42,0.14,3.10,,,,
2019-11-07 11:27:11 IST,257,29.42,0.14,3.10,,,,
2019-11-07 11:27:34 IST,258,29.25,0.14,3.10,,,,
2019-11-07 11:27:56 IST,259,29.25,0.14,3.12,,,,
2019-11-07 11:28:19 IST,260,29.42,0.14,3.10,,,,
2019-11-07 11:28:41 IST,261,29.42,0.14,3.10,,,,
2019-11-07 11:29:04 IST,262,29.42,0.14,3.10,,,,
2019-11-07 11:29:26 IST,263,29.09,0.14,3.07,,,,
2019-11-07 11:29:49 IST,264,29.42,0.14,3.10,,,,
2019-11-07 11:30:11 IST,265,29.42,0.13,3.07,,,,
2019-11-07 11:30:34 IST,266,29.42,0.13,3.10,,,,
2019-11-07 11:30:58 IST,267,29.25,0.14,3.07,,,,
2019-11-07 11:31:21 IST,268,29.42,0.14,3.10,,,,
2019-11-07 11:31:46 IST,269,29.42,0.13,3.10,,,,
2019-11-07 11:32:09 IST,270,29.42,0.13,3.12,,,,
2019-11-07 11:32:32 IST,271,29.25,0.13,3.10,,,,
2019-11-07 11:32:54 IST,272,29.42,0.13,3.12,,,,
2019-11-07 11:33:17 IST,273,29.42,0.13,3.10,,,,
2019-11-07 11:33:39 IST,274,29.42,0.13,3.14,,,,
2019-11-07 11:34:02 IST,275,29.42,0.13,3.10,,,,
2019-11-07 11:34:24 IST,276,29.42,0.13,3.10,,,,
2019-11-07 11:34:50 IST,277,29.42,0.13,3.10,,,,
2019-11-07 11:35:13 IST,278,29.42,0.14,3.07,,,,
2019-11-07 11:35:35 IST,279,29.25,0.14,3.10,,,,
2019-11-07 11:35:57 IST,280,29.42,0.14,3.07,,,,
2019-11-07 11:36:20 IST,281,29.25,0.14,3.07,,,,
2019-11-07 11:36:46 IST,282,29.25,0.14,3.10,,,,
2019-11-07 11:37:08 IST,283,29.25,0.14,3.10,,,,
2019-11-07 11:37:34 IST,284,29.25,0.14,3.07,,,,
2019-11-07 11:37:56 IST,285,29.42,0.14,3.10,,,,
2019-11-07 11:38:19 IST,286,29.42,0.13,3.10,,,,
2019-11-07 11:38:41 IST,287,29.42,0.13,3.10,,,,
2019-11-07 11:39:04 IST,288,29.42,0.13,3.07,,,,
2019-11-07 11:39:26 IST,289,29.42,0.13,3.12,,,,
2019-11-07 11:39:49 IST,290,29.25,0.14,3.10,,,,
2019-11-07 11:40:12 IST,291,29.25,0.14,3.12,,,,
2019-11-07 11:40:34 IST,292,29.25,0.14,3.10,,,,
2019-11-07 11:40:57 IST,293,29.42,0.13,3.12,,,,
2019-11-07 11:41:20 IST,294,29.42,0.14,3.10,,,,
2019-11-07 11:41:43 IST,295,29.25,0.14,3.07,,,,
2019-11-07 11:42:05 IST,296,29.25,0.13,3.10,,,,
2019-11-07 11:42:28 IST,297,29.25,0.13,3.10,,,,
2019-11-07 11:42:50 IST,298,29.59,0.13,3.05,,,,
2019-11-07 11:43:13 IST,299,29.25,0.13,3.07,,,,
2019-11-07 11:43:36 IST,300,29.25,0.13,3.07,,,,
2019-11-07 11:43:58 IST,301,29.25,0.13,3.10,,,,
2019-11-07 11:44:21 IST,302,29.25,0.13,3.12,,,,
2019-11-07 11:44:47 IST,303,29.25,0.13,3.14,,,,
2019-11-07 11:45:10 IST,304,29.25,0.13,3.12,,,,
2019-11-07 11:45:32 IST,305,29.42,0.13,3.12,,,,
2019-11-07 11:45:57 IST,306,29.42,0.13,3.14,,,,
2019-11-07 11:46:20 IST,307,29.42,0.13,3.12,,,,
2019-11-07 11:46:43 IST,308,29.42,0.13,3.14,,,,
2019-11-07 11:47:05 IST,309,29.25,0.13,3.14,,,,
2019-11-07 11:47:28 IST,310,29.42,0.13,3.14,,,,
2019-11-07 11:47:50 IST,311,29.42,0.13,3.14,,,,
2019-11-07 11:48:13 IST,312,29.25,0.13,3.14,,,,
2019-11-07 11:48:35 IST,313,29.42,0.13,3.19,,,,
2019-11-07 11:48:58 IST,314,29.25,0.13,3.14,,,,
2019-11-07 11:49:20 IST,315,29.42,0.13,3.17,,,,
2019-11-07 11:49:43 IST,316,29.25,0.13,3.14,,,,
2019-11-07 11:50:05 IST,317,29.42,0.13,3.14,,,,
2019-11-07 11:50:28 IST,318,29.25,0.13,3.17,,,,
2019-11-07 11:50:51 IST,319,29.42,0.13,3.14,,,,
2019-11-07 11:51:13 IST,320,29.25,0.13,3.17,,,,
2019-11-07 11:51:36 IST,321,29.42,0.13,3.19,,,,
2019-11-07 11:51:58 IST,322,29.42,0.13,3.17,,,,
2019-11-07 11:52:21 IST,323,29.42,0.13,3.17,,,,
2019-11-07 11:52:47 IST,324,29.25,0.13,3.17,,,,
2019-11-07 11:53:10 IST,325,29.42,0.13,3.14,,,,
2019-11-07 11:53:33 IST,326,29.25,0.13,3.17,,,,
2019-11-07 11:53:56 IST,327,29.42,0.13,3.17,,,,
2019-11-07 11:54:19 IST,328,29.25,0.13,3.17,,,,
2019-11-07 11:54:41 IST,329,29.25,0.13,2.94,,,,
2019-11-07 11:55:03 IST,330,29.25,0.13,3.17,,,,
2019-11-07 11:55:26 IST,331,29.42,0.13,3.14,,,,
2019-11-07 11:55:49 IST,332,29.25,0.13,3.19,,,,
2019-11-07 11:56:11 IST,333,29.25,0.13,3.17,,,,
2019-11-07 11:56:34 IST,334,28.75,0.13,3.19,,,,
2019-11-07 11:56:59 IST,335,29.42,0.13,3.17,,,,
2019-11-07 11:57:22 IST,336,29.42,0.13,3.17,,,,
2019-11-07 11:57:44 IST,337,29.25,0.13,3.14,,,,
2019-11-07 11:58:07 IST,338,29.42,0.13,3.17,,,,
2019-11-07 11:58:30 IST,339,29.25,0.13,3.17,,,,
2019-11-07 11:58:53 IST,340,29.42,0.13,3.19,,,,
2019-11-07 11:59:15 IST,341,29.42,0.13,3.14,,,,
2019-11-07 11:59:39 IST,342,29.25,0.13,3.19,,,,
2019-11-07 12:00:02 IST,343,29.25,0.13,3.17,,,,
2019-11-07 12:00:25 IST,344,29.42,0.13,3.17,,,,
2019-11-07 12:00:48 IST,345,29.25,0.13,3.17,,,,
2019-11-07 12:01:10 IST,346,29.25,0.13,3.14,,,,
2019-11-07 12:01:33 IST,347,29.25,0.13,3.17,,,,
2019-11-07 12:01:55 IST,348,29.42,0.13,3.17,,,,
2019-11-07 12:02:18 IST,349,29.25,0.13,3.19,,,,
2019-11-07 12:02:40 IST,350,29.25,0.13,3.17,,,,
2019-11-07 12:03:04 IST,351,29.25,0.13,3.17,,,,
2019-11-07 12:03:27 IST,352,29.09,0.13,3.17,,,,
2019-11-07 12:03:49 IST,353,29.42,0.13,3.17,,,,
2019-11-07 12:04:12 IST,354,29.42,0.13,3.17,,,,
2019-11-07 12:04:34 IST,355,29.25,0.13,3.19,,,,
2019-11-07 12:05:00 IST,356,28.92,0.13,3.17,,,,
2019-11-07 12:05:22 IST,357,29.25,0.13,3.19,,,,
2019-11-07 12:05:45 IST,358,29.25,0.13,3.19,,,,
2019-11-07 12:06:08 IST,359,29.25,0.13,3.17,,,,
2019-11-07 12:06:31 IST,360,29.25,0.13,3.19,,,,
2019-11-07 12:06:53 IST,361,28.42,0.13,3.05,,,,
2019-11-07 12:07:16 IST,362,29.42,0.13,3.19,,,,
2019-11-07 12:07:38 IST,363,29.25,0.13,3.17,,,,
2019-11-07 12:08:04 IST,364,29.42,0.13,3.19,,,,
2019-11-07 12:08:26 IST,365,29.09,0.13,3.17,,,,
2019-11-07 12:08:49 IST,366,29.42,0.13,3.17,,,,
2019-11-07 12:09:11 IST,367,29.42,0.13,3.19,,,,
2019-11-07 12:09:34 IST,368,29.25,0.13,3.17,,,,
2019-11-07 12:09:57 IST,369,29.25,0.13,3.17,,,,
2019-11-07 12:10:19 IST,370,29.25,0.13,3.19,,,,
2019-11-07 12:10:42 IST,371,28.26,0.13,3.19,,,,
2019-11-07 12:11:05 IST,372,29.42,0.13,3.19,,,,
2019-11-07 12:11:28 IST,373,29.42,0.13,2.96,,,,
2019-11-07 12:11:50 IST,374,29.25,0.13,3.19,,,,
2019-11-07 12:12:13 IST,375,29.42,0.13,3.22,,,,
2019-11-07 12:12:36 IST,376,29.42,0.13,3.17,,,,
2019-11-07 12:13:01 IST,377,29.25,0.13,3.19,,,,
2019-11-07 12:13:23 IST,378,29.42,0.13,3.19,,,,
2019-11-07 12:13:46 IST,379,29.42,0.13,3.19,,,,
2019-11-07 12:14:09 IST,380,29.42,0.13,3.19,,,,
2019-11-07 12:14:31 IST,381,29.42,0.13,3.22,,,,
2019-11-07 12:14:54 IST,382,29.59,0.13,3.22,,,,
2019-11-07 12:15:16 IST,383,27.76,0.13,3.12,,,,
2019-11-07 12:15:39 IST,384,29.25,0.13,3.19,,,,
2019-11-07 12:16:04 IST,385,29.42,0.13,3.07,,,,
2019-11-07 12:16:27 IST,386,27.44,0.13,3.17,,,,
2019-11-07 12:16:50 IST,387,29.42,0.13,3.19,,,,
2019-11-07 12:17:12 IST,388,29.42,0.13,3.05,,,,
2019-11-07 12:17:34 IST,389,29.25,0.13,3.19,,,,
2019-11-07 12:18:24 IST,390,29.09,0.13,2.94,,,,
2019-11-07 12:18:47 IST,391,29.25,0.13,3.22,,,,
2019-11-07 12:19:09 IST,392,29.42,0.13,3.22,,,,
2019-11-07 12:19:32 IST,393,29.42,0.13,3.19,,,,
2019-11-07 12:19:54 IST,394,29.25,0.13,3.22,,,,
2019-11-07 12:20:17 IST,395,29.25,0.13,3.22,,,,
2019-11-07 12:20:40 IST,396,29.25,0.13,3.22,,,,
2019-11-07 12:21:05 IST,397,29.42,0.13,3.22,,,,
2019-11-07 12:21:28 IST,398,29.42,0.13,3.19,,,,
2019-11-07 12:21:50 IST,399,29.42,0.13,3.22,,,,
2019-11-07 12:22:13 IST,400,27.44,0.13,3.19,,,,
2019-11-07 12:22:35 IST,401,29.42,0.13,3.19,,,,
2019-11-07 12:23:01 IST,402,29.42,0.13,3.10,,,,
2019-11-07 12:23:23 IST,403,29.42,0.13,3.19,,,,
2019-11-07 12:23:46 IST,404,29.42,0.13,3.17,,,,
2019-11-07 12:24:09 IST,405,29.42,0.13,3.22,,,,
2019-11-07 12:24:31 IST,406,29.25,0.13,3.19,,,,
2019-11-07 12:24:59 IST,407,29.42,0.13,3.24,,,,
2019-11-07 12:25:22 IST,408,29.42,0.13,3.22,,,,
2019-11-07 12:25:45 IST,409,29.25,0.13,3.22,,,,
